name_nsi,price,index,condition,area,provision,certificate,construction_type,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district,balkonies_unknown,loggia_unknown,lift_unknown,cellar_unknown,total_floors_unknown,last_reconstruction_unknown,year_built_unknown,floor_unknown,price_per_sqm,building_age,age_bucket,price_segment,size_segment,price_visual,area_visual
Bratislava - mestská časť Petržalka,93900,,Partial reconstruction,30.0,0,Unknown,Unknown,,,12.0,4.0,1,,,0,Studio,1,Bratislava V,1,1,0,0,0,1,1,0,3130.0,,Unknown,Budget,Studio,93900,30.0
Bratislava - mestská časť Petržalka,145000,,Original condition,55.0,0,none,Unknown,,,13.0,8.0,1,,,0,2-room apartment,2,Bratislava V,1,1,0,0,0,1,1,0,2636.3636363636365,,Unknown,Budget,Small,145000,55.0
Bratislava - mestská časť Petržalka,162500,,Partial reconstruction,83.0,0,none,Unknown,,,,,0,,,0,4-room apartment,4,Bratislava V,1,1,0,0,1,1,1,1,1957.8313253012047,,Unknown,Economy,Standard,162500,83.0
Bratislava - mestská časť Petržalka,178000,,New building,47.0,0,B,Unknown,2018.0,,7.0,3.0,0,,,0,2-room apartment,2,Bratislava V,1,1,0,0,0,1,0,0,3787.2340425531916,6.0,0-10,Economy,Small,178000,47.0
Bratislava - mestská časť Petržalka,279990,8.3,Complete reconstruction,111.0,1,Unknown,Unknown,,,,,0,2.0,,0,3-room apartment,3,Bratislava V,0,1,0,0,1,1,1,1,2522.4324324324325,,Unknown,Economy,Large,279990,111.0
Bratislava - mestská časť Petržalka,147900,,Partial reconstruction,56.0,0,A,Unknown,,,,,0,,,0,2-room apartment,2,Bratislava V,1,1,0,0,1,1,1,1,2641.0714285714284,,Unknown,Budget,Small,147900,56.0
Bratislava - mestská časť Petržalka,194900,,Complete reconstruction,53.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Bratislava V,1,1,0,0,1,1,1,1,3677.3584905660377,,Unknown,Economy,Small,194900,53.0
Bratislava - mestská časť Petržalka,199999,,New building,53.0,1,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Bratislava V,1,1,0,0,1,1,1,1,3773.566037735849,,Unknown,Economy,Small,199999,53.0
Bratislava - mestská časť Petržalka,179000,,New building,42.5,0,none,Unknown,,,,,0,,,0,1-room apartment,1,Bratislava V,1,1,0,0,1,1,1,1,4211.764705882353,,Unknown,Economy,Studio,179000,42.5
Bratislava - mestská časť Petržalka,237490,,Complete reconstruction,75.0,0,none,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,3166.5333333333333,,Unknown,Economy,Small,237490,75.0
Bratislava - mestská časť Petržalka,174900,,Complete reconstruction,35.0,0,Unknown,Unknown,,,,,0,,,0,Two-room apartment,2,Bratislava V,1,1,0,0,1,1,1,1,4997.142857142857,,Unknown,Economy,Studio,174900,35.0
Bratislava - mestská časť Petržalka,234000,8.3,Partial reconstruction,85.62,1,none,Unknown,1987.0,2017.0,8.0,6.0,0,,,0,4-room apartment,4,Bratislava V,1,1,0,0,0,0,0,0,2733.006306937631,37.0,21-40,Economy,Standard,234000,85.62
Bratislava - mestská časť Petržalka,210000,8.6,Complete reconstruction,67.26,0,B,Unknown,1982.0,,4.0,4.0,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,0,1,0,0,3122.2123104371094,42.0,41-80,Economy,Small,210000,67.26
Bratislava - mestská časť Petržalka,230000,,Partial reconstruction,81.7,0,Unknown,Panel,,,,6.0,1,,,0,4-room apartment,4,Bratislava V,1,1,0,0,1,1,1,0,2815.1774785801713,,Unknown,Economy,Standard,230000,81.7
Bratislava - mestská časť Petržalka,235000,,Complete reconstruction,86.72,1,B,Unknown,,2012.0,8.0,7.0,0,,,0,4-room apartment,4,Bratislava V,1,1,0,0,0,0,1,0,2709.8708487084873,,Unknown,Economy,Standard,235000,86.72
Bratislava - mestská časť Petržalka,250000,,Complete reconstruction,74.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,3378.3783783783783,,Unknown,Economy,Small,250000,74.0
Bratislava - mestská časť Petržalka,189500,7.9,Partial reconstruction,82.0,0,Unknown,Unknown,,,8.0,8.0,1,1.0,,0,3-room apartment,3,Bratislava V,0,1,0,0,0,1,1,0,2310.9756097560976,,Unknown,Economy,Standard,189500,82.0
Bratislava - mestská časť Petržalka,213900,,Complete reconstruction,67.0,0,B,Unknown,,,,,0,,,0,4-room apartment,4,Bratislava V,1,1,0,0,1,1,1,1,3192.5373134328356,,Unknown,Economy,Small,213900,67.0
Bratislava - mestská časť Petržalka,123900,8.5,Complete reconstruction,24.0,0,Unknown,Unknown,,,,,0,,,0,Studio,1,Bratislava V,1,1,0,0,1,1,1,1,5162.5,,Unknown,Budget,Studio,123900,24.0
Bratislava - mestská časť Petržalka,106000,8.3,Partial reconstruction,35.0,0,Unknown,Unknown,,,12.0,7.0,1,,1.0,0,Studio,1,Bratislava V,1,0,0,0,0,1,1,0,3028.5714285714284,,Unknown,Budget,Studio,106000,35.0
Bratislava - mestská časť Petržalka,124900,,New building,40.0,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Bratislava V,1,1,0,0,1,1,1,1,3122.5,,Unknown,Budget,Studio,124900,40.0
Bratislava - mestská časť Petržalka,230000,,New building,68.3,0,Unknown,Unknown,,,10.0,5.0,0,,1.0,0,2-room apartment,2,Bratislava V,1,0,0,0,0,1,1,0,3367.4963396778917,,Unknown,Economy,Small,230000,68.3
Bratislava - mestská časť Petržalka,127900,,Complete reconstruction,31.26,0,Unknown,Unknown,,,,,0,,,0,Studio,1,Bratislava V,1,1,0,0,1,1,1,1,4091.4907229686496,,Unknown,Budget,Studio,127900,31.26
Bratislava - mestská časť Petržalka,228900,,Complete reconstruction,69.71,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,3283.6035002151775,,Unknown,Economy,Small,228900,69.71
Bratislava - mestská časť Petržalka,590000,7.4,New building,169.4,0,Unknown,Unknown,,,10.0,,1,,,0,5 or more room apartment,5,Bratislava V,1,1,0,0,0,1,1,1,3482.8807556080283,,Unknown,Premium,Large,475500,146.5
Bratislava - mestská časť Petržalka,230000,7.9,New building,69.1,0,Unknown,Unknown,,,,14.0,1,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,0,3328.509406657019,,Unknown,Economy,Small,230000,69.1
Bratislava - mestská časť Petržalka,321000,,New building,107.0,1,none,Unknown,2020.0,,5.0,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,0,1,0,1,3000.0,4.0,0-10,Premium,Standard,321000,107.0
Bratislava - mestská časť Petržalka,289000,,Complete reconstruction,87.0,0,Unknown,Unknown,,,,,0,,,0,4-room apartment,4,Bratislava V,1,1,0,0,1,1,1,1,3321.8390804597702,,Unknown,Economy,Standard,289000,87.0
Bratislava - mestská časť Petržalka,219900,,Partial reconstruction,69.0,1,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,3186.9565217391305,,Unknown,Economy,Small,219900,69.0
Bratislava - mestská časť Petržalka,225000,,Complete reconstruction,70.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,3214.285714285714,,Unknown,Economy,Small,225000,70.0
Bratislava - mestská časť Petržalka,385000,8.2,Complete reconstruction,90.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,4277.777777777777,,Unknown,Premium,Standard,385000,90.0
Bratislava - mestská časť Petržalka,155000,,Partial reconstruction,38.4,0,Unknown,Unknown,,,,12.0,1,,,0,Two-room apartment,2,Bratislava V,1,1,0,0,1,1,1,0,4036.4583333333335,,Unknown,Economy,Studio,155000,38.4
Bratislava - mestská časť Petržalka,120000,,Partial reconstruction,31.0,0,Unknown,Panel,,,,,1,,,0,Studio,1,Bratislava V,1,1,0,0,1,1,1,1,3870.967741935484,,Unknown,Budget,Studio,120000,31.0
Bratislava - mestská časť Petržalka,182000,,Partial reconstruction,73.55,0,Unknown,Unknown,1983.0,,8.0,2.0,1,,,0,3-room apartment,3,Bratislava V,1,1,0,0,0,1,0,0,2474.5071380013596,41.0,41-80,Economy,Small,182000,73.55
Bratislava - mestská časť Petržalka,225000,,Complete reconstruction,70.0,0,Unknown,Unknown,,,12.0,12.0,1,,1.0,0,3-room apartment,3,Bratislava V,1,0,0,0,0,1,1,0,3214.285714285714,,Unknown,Economy,Small,225000,70.0
Bratislava - mestská časť Petržalka,125990,8.6,Complete reconstruction,26.97,0,Unknown,Unknown,,,12.0,8.0,1,,,0,Studio,1,Bratislava V,1,1,0,0,0,1,1,0,4671.486837226548,,Unknown,Budget,Studio,125990,26.97
Bratislava - mestská časť Petržalka,186000,,Original condition,76.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,2447.3684210526317,,Unknown,Economy,Standard,186000,76.0
Bratislava - mestská časť Petržalka,180000,,Partial reconstruction,69.0,1,B,Unknown,,,9.0,4.0,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,0,1,1,0,2608.695652173913,,Unknown,Economy,Small,180000,69.0
Bratislava - mestská časť Petržalka,249900,,New building,65.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Bratislava V,1,1,0,0,1,1,1,1,3844.6153846153848,,Unknown,Economy,Small,249900,65.0
Bratislava - mestská časť Petržalka,190000,,Partial reconstruction,69.0,1,Unknown,Panel,,,,,0,1.0,,0,3-room apartment,3,Bratislava V,0,1,0,0,1,1,1,1,2753.623188405797,,Unknown,Economy,Small,190000,69.0
Bratislava - mestská časť Petržalka,199000,8.9,Complete reconstruction,69.39,0,Unknown,Other,,,,7.0,1,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,0,2867.848393140222,,Unknown,Economy,Small,199000,69.39
Bratislava - mestská časť Petržalka,110000,7.9,Partial reconstruction,30.0,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Bratislava V,1,1,0,0,1,1,1,1,3666.6666666666665,,Unknown,Budget,Studio,110000,30.0
Bratislava - mestská časť Petržalka,119000,,Partial reconstruction,34.5,0,Unknown,Panel,1982.0,,,5.0,1,,,0,1-room apartment,1,Bratislava V,1,1,0,0,1,1,0,0,3449.2753623188405,42.0,41-80,Budget,Studio,119000,34.5
Bratislava - mestská časť Petržalka,209900,8.1,Original condition,85.0,0,Unknown,Unknown,,,8.0,8.0,1,,1.0,0,4-room apartment,4,Bratislava V,1,0,0,0,0,1,1,0,2469.4117647058824,,Unknown,Economy,Standard,209900,85.0
Bratislava - mestská časť Petržalka,99000,8.3,Original condition,23.0,0,Unknown,Other,,,,11.0,0,,,0,Studio,1,Bratislava V,1,1,0,0,1,1,1,0,4304.347826086957,,Unknown,Budget,Studio,99000,23.0
Bratislava - mestská časť Petržalka,112000,8.5,Complete reconstruction,29.0,0,Unknown,Unknown,,,,,0,,,0,Studio,1,Bratislava V,1,1,0,0,1,1,1,1,3862.0689655172414,,Unknown,Budget,Studio,112000,29.0
Bratislava - mestská časť Petržalka,199900,8.7,Complete reconstruction,68.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,2939.705882352941,,Unknown,Economy,Small,199900,68.0
Bratislava - mestská časť Petržalka,224900,,Complete reconstruction,69.34,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,1,1,1,1,3243.438130948947,,Unknown,Economy,Small,224900,69.34
Bratislava - mestská časť Petržalka,248900,,Complete reconstruction,86.77,1,Unknown,Unknown,,,8.0,2.0,1,,,0,4-room apartment,4,Bratislava V,1,1,0,0,0,1,1,0,2868.502938803734,,Unknown,Economy,Standard,248900,86.77
Bratislava - mestská časť Petržalka,138000,9.0,Partial reconstruction,36.0,1,B,Unknown,1982.0,,12.0,2.0,1,,,0,1-room apartment,1,Bratislava V,1,1,0,0,0,1,0,0,3833.3333333333335,42.0,41-80,Budget,Studio,138000,36.0
Bratislava - mestská časť Rusovce,398700,6.6,New building,112.0,0,Unknown,Unknown,,2023.0,4.0,1.0,0,,,0,3-room apartment,3,Bratislava V,1,1,0,0,0,0,1,0,3559.8214285714284,,Unknown,Premium,Large,398700,112.0
Bratislava - mestská časť Rusovce,169900,,Partial reconstruction,74.0,0,none,Unknown,,,3.0,3.0,0,,1.0,0,3-room apartment,3,Bratislava V,1,0,0,0,0,1,1,0,2295.945945945946,,Unknown,Economy,Small,169900,74.0
Malé Leváre,218900,,New building,135.0,0,Unknown,Unknown,,,1.0,1.0,0,,,0,3-room apartment,3,Malacky,1,1,0,0,0,1,1,0,1621.4814814814815,,Unknown,Economy,Large,218900,135.0
Malé Leváre,219900,,New building,91.31,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Malacky,1,1,0,0,1,1,1,1,2408.2794874603,,Unknown,Economy,Standard,219900,91.31
Malé Leváre,87900,,Complete reconstruction,38.4,1,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Malacky,1,1,0,0,1,1,1,1,2289.0625,,Unknown,Budget,Studio,87900,38.4
Plavecké Podhradie,34000,,Original condition,57.5,0,Unknown,Unknown,,,2.0,1.0,0,,,1,3-room apartment,3,Malacky,1,1,0,0,0,1,1,0,591.304347826087,,Unknown,Budget,Small,34000,57.5
Rohožník,129900,,Complete reconstruction,87.0,0,Unknown,Unknown,,,,,0,,,0,3-room apartment,3,Malacky,1,1,0,0,1,1,1,1,1493.103448275862,,Unknown,Budget,Standard,129900,87.0
Rohožník,92000,,New building,38.25,0,Unknown,Unknown,2023.0,,,,0,,,0,1-room apartment,1,Malacky,1,1,0,0,1,1,0,1,2405.2287581699347,1.0,0-10,Budget,Studio,92000,38.25
Rohožník,118000,,Complete reconstruction,89.0,1,A,Unknown,1976.0,,3.0,2.0,0,,,0,3-room apartment,3,Malacky,1,1,0,0,0,1,0,0,1325.8426966292134,48.0,41-80,Budget,Standard,118000,89.0
Rohožník,132000,,New building,55.0,0,Unknown,Unknown,2021.0,,,4.0,1,,,0,2-room apartment,2,Malacky,1,1,0,0,1,1,0,0,2400.0,3.0,0-10,Budget,Small,132000,55.0
Rohožník,137000,,New building,53.54,0,Unknown,Unknown,2022.0,,,,0,1.0,,0,2-room apartment,2,Malacky,0,1,0,0,1,1,0,1,2558.834516249533,2.0,0-10,Budget,Small,137000,53.54
Rohožník,110000,,New building,52.76,0,Unknown,Unknown,,,,,0,1.0,,0,2-room apartment,2,Malacky,0,1,0,0,1,1,1,1,2084.912812736922,,Unknown,Budget,Small,110000,52.76
Rohožník,75000,,New building,38.25,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Malacky,1,1,0,0,1,1,1,1,1960.7843137254902,,Unknown,Budget,Studio,75000,38.25
Rohožník,85000,,New building,38.25,0,Unknown,Unknown,,,,,0,1.0,,0,1-room apartment,1,Malacky,0,1,0,0,1,1,1,1,2222.222222222222,,Unknown,Budget,Studio,85000,38.25
Rohožník,124990,,Partial reconstruction,84.0,1,none,Unknown,1900.0,,4.0,,0,,,0,3-room apartment,3,Malacky,1,1,0,0,0,1,0,1,1487.9761904761904,124.0,80+,Budget,Standard,124990,84.0
Rohožník,77000,,Partial reconstruction,38.0,1,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Malacky,1,1,0,0,1,1,1,1,2026.3157894736842,,Unknown,Budget,Studio,77000,38.0
Rohožník,70000,,Partial reconstruction,36.5,0,Unknown,Unknown,,,,,0,,,0,1-room apartment,1,Malacky,1,1,0,0,1,1,1,1,1917.8082191780823,,Unknown,Budget,Studio,70000,36.5
Veľké Leváre,99900,,Partial reconstruction,62.42,0,A,Brick,1970.0,,3.0,1.0,0,,,0,2-room apartment,2,Malacky,1,1,0,0,0,1,0,0,1600.4485741749438,54.0,41-80,Budget,Small,99900,62.42
Veľké Leváre,94900,,Partial reconstruction,77.0,0,none,Unknown,,,,,0,,,0,2-room apartment,2,Malacky,1,1,0,0,1,1,1,1,1232.4675324675325,,Unknown,Budget,Standard,94900,77.0
Veľké Leváre,132900,,New building,57.6,0,Unknown,Unknown,,2023.0,,,0,,,0,3-room apartment,3,Malacky,1,1,0,0,1,0,1,1,2307.2916666666665,,Unknown,Budget,Small,132900,57.6
Veľké Leváre,168000,,New building,83.0,0,none,Unknown,2022.0,,1.0,,0,,,0,3-room apartment,3,Malacky,1,1,0,0,0,1,0,1,2024.0963855421687,2.0,0-10,Economy,Standard,168000,83.0
Veľké Leváre,102900,,Partial reconstruction,60.0,1,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Malacky,1,1,0,0,1,1,1,1,1715.0,,Unknown,Budget,Small,102900,60.0
Veľké Leváre,123600,,Original condition,81.83,1,Unknown,Unknown,,,,,0,,,0,4-room apartment,4,Malacky,1,1,0,0,1,1,1,1,1510.448490773555,,Unknown,Budget,Standard,123600,81.83
Závod,83900,,Partial reconstruction,35.4,0,Unknown,Unknown,,,,1.0,1,,,0,1-room apartment,1,Malacky,1,1,0,0,1,1,1,0,2370.0564971751414,,Unknown,Budget,Studio,83900,35.4
Gajary,154135,,New building,79.5,0,Unknown,Brick,,,,,1,1.0,,0,3-room apartment,3,Malacky,0,1,0,0,1,1,1,1,1938.8050314465409,,Unknown,Economy,Standard,154135,79.5
Gajary,120604,,New building,59.0,0,Unknown,Brick,,,,,1,1.0,,0,2-room apartment,2,Malacky,0,1,0,0,1,1,1,1,2044.135593220339,,Unknown,Budget,Small,120604,59.0
Kostolná - Záriečie,115000,5.4,Partial reconstruction,103.0,0,none,Unknown,,,,,0,,,0,3-room apartment,3,Trenčín,1,1,0,0,1,1,1,1,1116.504854368932,,Unknown,Budget,Standard,115000,103.0
Kostolná - Záriečie,95000,5.4,Original condition,103.0,0,none,Unknown,,,,,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,1,922.3300970873786,,Unknown,Budget,Standard,95000,103.0
Kostolná - Záriečie,100000,5.4,Partial reconstruction,103.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,1,970.8737864077669,,Unknown,Budget,Standard,100000,103.0
Motešice,69900,,Partial reconstruction,72.0,0,Unknown,Panel,,,,2.0,0,,,0,3-room apartment,3,Trenčín,1,1,0,0,1,1,1,0,970.8333333333334,,Unknown,Budget,Small,69900,72.0
Motešice,89900,,New building,57.0,0,Unknown,Unknown,,,,,0,1.0,,0,3-room apartment,3,Trenčín,0,1,0,0,1,1,1,1,1577.1929824561403,,Unknown,Budget,Small,89900,57.0
Motešice,109000,,New building,59.0,1,Unknown,Unknown,,,,,0,1.0,,0,2-room apartment,2,Trenčín,0,1,0,0,1,1,1,1,1847.457627118644,,Unknown,Budget,Small,109000,59.0
Motešice,119000,,New building,58.0,0,Unknown,Unknown,,,,,0,1.0,,0,2-room apartment,2,Trenčín,0,1,0,0,1,1,1,1,2051.7241379310344,,Unknown,Budget,Small,119000,58.0
Motešice,90000,,New building,49.0,0,B,Unknown,,,3.0,3.0,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,0,1,1,0,1836.734693877551,,Unknown,Budget,Small,90000,49.0
Motešice,105000,,New building,59.0,0,A,Unknown,,,2.0,1.0,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,0,1,1,0,1779.6610169491526,,Unknown,Budget,Small,105000,59.0
Motešice,89000,,New building,39.0,0,B,Unknown,,,2.0,1.0,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,0,1,1,0,2282.051282051282,,Unknown,Budget,Studio,89000,39.0
Motešice,109000,,New building,61.0,0,B,Unknown,,,2.0,,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,0,1,1,1,1786.8852459016393,,Unknown,Budget,Small,109000,61.0
Motešice,129000,,New building,78.0,0,B,Unknown,,,3.0,1.0,0,,,0,3-room apartment,3,Trenčín,1,1,0,0,0,1,1,0,1653.8461538461538,,Unknown,Budget,Standard,129000,78.0
Motešice,89900,,New building,57.0,0,B,Unknown,,,3.0,3.0,0,,,0,3-room apartment,3,Trenčín,1,1,0,0,0,1,1,0,1577.1929824561403,,Unknown,Budget,Small,89900,57.0
Nemšová,109900,,New building,57.0,0,Unknown,Brick,,,,2.0,0,2.0,,0,2-room apartment,2,Trenčín,0,1,0,0,1,1,1,0,1928.0701754385964,,Unknown,Budget,Small,109900,57.0
Nemšová,100000,,New building,60.0,0,none,Unknown,2008.0,,4.0,4.0,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,0,1,0,0,1666.6666666666667,16.0,11-20,Budget,Small,100000,60.0
Nemšová,102800,,Complete reconstruction,58.0,0,Unknown,Unknown,,,2.0,2.0,0,2.0,,0,2-room apartment,2,Trenčín,0,1,0,0,0,1,1,0,1772.4137931034484,,Unknown,Budget,Small,102800,58.0
Nemšová,109900,,New building,57.0,0,Unknown,Unknown,2015.0,,,2.0,0,2.0,,0,2-room apartment,2,Trenčín,0,1,0,0,1,1,0,0,1928.0701754385964,9.0,0-10,Budget,Small,109900,57.0
Nemšová,123500,,Complete reconstruction,60.0,0,Unknown,Brick,,,,1.0,0,1.0,,0,2-room apartment,2,Trenčín,0,1,0,0,1,1,1,0,2058.3333333333335,,Unknown,Budget,Small,123500,60.0
Nemšová,110000,,Original condition,64.0,0,Unknown,Unknown,,,,3.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,1718.75,,Unknown,Budget,Small,110000,64.0
Nemšová,139900,,Complete reconstruction,75.0,0,Unknown,Unknown,1983.0,2013.0,8.0,2.0,0,,,0,3-room apartment,3,Trenčín,1,1,0,0,0,0,0,0,1865.3333333333333,41.0,41-80,Budget,Small,139900,75.0
Nemšová,155000,,Partial reconstruction,91.0,0,none,Unknown,,,,,0,,,0,4-room apartment,4,Trenčín,1,1,0,0,1,1,1,1,1703.2967032967033,,Unknown,Economy,Standard,155000,91.0
Nemšová,103000,,Partial reconstruction,54.0,0,none,Unknown,1980.0,,2.0,1.0,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,0,1,0,0,1907.4074074074074,44.0,41-80,Budget,Small,103000,54.0
Soblahov,195000,6.1,New building,80.0,0,Unknown,Unknown,2017.0,,,3.0,1,,,0,3-room apartment,3,Trenčín,1,1,0,0,1,1,0,0,2437.5,7.0,0-10,Economy,Standard,195000,80.0
Trenčianska Teplá,102900,6.1,Complete reconstruction,41.95,1,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,1,2452.9201430274134,,Unknown,Budget,Studio,102900,41.95
Trenčianska Teplá,139900,6.1,Complete reconstruction,58.15,1,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,1,2405.846947549441,,Unknown,Budget,Small,139900,58.15
Trenčianska Teplá,115000,5.9,Complete reconstruction,66.0,0,Unknown,Other,,,,2.0,0,,,0,3-room apartment,3,Trenčín,1,1,0,0,1,1,1,0,1742.4242424242425,,Unknown,Budget,Small,115000,66.0
Trenčianske Teplice,199900,7.4,New building,72.25,0,Unknown,Other,,,,2.0,1,,,0,3-room apartment,3,Trenčín,1,1,0,0,1,1,1,0,2766.7820069204154,,Unknown,Economy,Small,199900,72.25
Trenčianske Teplice,209070,7.3,New building,72.45,0,Unknown,Other,,,,4.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2885.714285714286,,Unknown,Economy,Small,209070,72.45
Trenčianske Teplice,169900,7.3,New building,58.95,0,Unknown,Other,,,,3.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2882.1034775233247,,Unknown,Economy,Small,169900,58.95
Trenčianske Teplice,179900,7.3,New building,60.25,0,Unknown,Other,,,,3.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2985.8921161825724,,Unknown,Economy,Small,179900,60.25
Trenčianske Teplice,207800,7.3,New building,72.25,0,Unknown,Other,,,,4.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2876.1245674740485,,Unknown,Economy,Small,207800,72.25
Trenčianske Teplice,169900,7.3,New building,58.95,0,Unknown,Other,,,,2.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2882.1034775233247,,Unknown,Economy,Small,169900,58.95
Trenčianske Teplice,179900,7.3,New building,60.25,0,Unknown,Other,,,,2.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2985.8921161825724,,Unknown,Economy,Small,179900,60.25
Trenčianske Teplice,199900,7.3,New building,72.45,0,Unknown,Other,,,,3.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2759.1442374051067,,Unknown,Economy,Small,199900,72.45
Trenčianske Teplice,199900,7.3,New building,72.25,0,Unknown,Other,,,,2.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2766.7820069204154,,Unknown,Economy,Small,199900,72.25
Trenčianske Teplice,199900,7.3,New building,72.25,0,Unknown,Other,,,,2.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2766.7820069204154,,Unknown,Economy,Small,199900,72.25
Trenčianske Teplice,199900,7.3,New building,72.7,0,Unknown,Other,,,,3.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2749.656121045392,,Unknown,Economy,Small,199900,72.7
Trenčianske Teplice,199900,7.3,New building,72.45,0,Unknown,Other,,,,2.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2759.1442374051067,,Unknown,Economy,Small,199900,72.45
Trenčianske Teplice,199900,7.3,New building,72.25,0,Unknown,Other,,,,3.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2766.7820069204154,,Unknown,Economy,Small,199900,72.25
Trenčianske Teplice,199900,7.4,New building,72.7,0,Unknown,Other,,,,2.0,1,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,0,2749.656121045392,,Unknown,Economy,Small,199900,72.7
Trenčianske Teplice,259900,7.3,New building,100.55,0,Unknown,Other,,,,2.0,1,,,0,3-room apartment,3,Trenčín,1,1,0,0,1,1,1,0,2584.7836897066136,,Unknown,Economy,Standard,259900,100.55
Trenčianske Teplice,269900,7.3,New building,97.3,0,Unknown,Other,,,,2.0,1,,,0,3-room apartment,3,Trenčín,1,1,0,0,1,1,1,0,2773.8951695786227,,Unknown,Economy,Standard,269900,97.3
Trenčianske Teplice,120000,7.0,Complete reconstruction,58.0,0,Unknown,Unknown,,,3.0,2.0,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,0,1,1,0,2068.9655172413795,,Unknown,Budget,Small,120000,58.0
Trenčianske Teplice,59900,6.5,Partial reconstruction,28.0,0,Unknown,Unknown,,,3.0,2.0,0,,,0,1-room apartment,1,Trenčín,1,1,0,0,0,1,1,0,2139.285714285714,,Unknown,Budget,Studio,59900,28.0
Trenčianske Teplice,122000,6.5,Partial reconstruction,68.0,0,Unknown,Unknown,,,9.0,1.0,0,,1.0,1,3-room apartment,3,Trenčín,1,0,0,0,0,1,1,0,1794.1176470588234,,Unknown,Budget,Small,122000,68.0
Trenčianske Teplice,153000,6.5,Complete reconstruction,75.0,0,Unknown,Unknown,,,3.0,3.0,0,,,0,4-room apartment,4,Trenčín,1,1,0,0,0,1,1,0,2040.0,,Unknown,Economy,Small,153000,75.0
Trenčianske Teplice,108675,6.5,Complete reconstruction,67.0,0,Unknown,Unknown,,,,,0,,,0,2-room apartment,2,Trenčín,1,1,0,0,1,1,1,1,1622.0149253731342,,Unknown,Budget,Small,108675,67.0
